id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
"20988","3862","MOORNAPA","VIC","147.1704522","-37.69919183","Victoria Country 4","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.628","147.203","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8958","3862","MUNRO","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9318234","147.2007191","20505110120","20505110120","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8959","3862","PERRY BRIDGE","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0044156","147.2652758","20505110002","20505110002","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8679","3862","STOCKDALE","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.8097884","147.1622868","20505110120","20505110120","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8680","3862","STRATFORD","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.966667","147.083333","20505110132","20505110132","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8681","3862","WATERFORD","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.516238","147.201491","20502108223","20502108223","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20989","3862","WONGUNGARRA","VIC","147.0451171","-37.25564455","Victoria Country 4","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.3442","147.153","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8682","3864","FERNBANK","VIC","147.341513","-37.860878","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20502","Gippsland - East","205","Latrobe - Gippsland","R3","-37.8151682","147.3291671","20502108224","20502108224","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8683","3864","GLENALADALE","VIC","147.341513","-37.860878","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20502","Gippsland - East","205","Latrobe - Gippsland","R3","-37.7510906","147.3266955","20502108224","20502108224","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8684","3864","THE FINGERBOARD","VIC","147.341513","-37.860878","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20502","Gippsland - East","205","Latrobe - Gippsland","R3","-37.8199648","147.304453","20502108224","20502108224","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8685","3865","LINDENOW","VIC","147.455946","-37.796743","LINDENOW","Delivery Area","Updated 6-Feb-2020","20502","Gippsland - East","205","Latrobe - Gippsland","R3","-37.7994292","147.468383","20502108201","20502108201","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","22.5033493041992","V2","PHN204","Gippsland","East Gippsland","Gippsland","Rural"
"8686","3869","JUMBUK","VIC","146.359836","-38.364689","YINNAR","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.3747997","146.4051598","20504109408","20504109408","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","98.0101699829102","V2","PHN204","Gippsland","Latrobe","Gippsland","Rural"
"8687","3869","YINNAR","VIC","146.359836","-38.364689","YINNAR","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.316667","146.316667","20504109428","20504109428","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","3","5","Gippsland","98.0101699829102","V2","PHN204","Gippsland","Latrobe","Gippsland","Rural"
"8688","3869","YINNAR SOUTH","VIC","146.359836","-38.364689","YINNAR","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.383333","146.383333","20504109407","20504109407","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","98.0101699829102","V2","PHN204","Gippsland","Latrobe","Gippsland","Rural"
"8689","3870","BOOLARRA","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.383333","146.266667","20504109414","20504109414","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","219.884262084961","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8690","3870","BOOLARRA SOUTH","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.419077","146.2666008","20504109409","20504109409","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","219.884262084961","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8691","3870","BUDGEREE","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.4201593","146.3411655","20504109408","20504109408","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","219.884262084961","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8692","3870","BUDGEREE EAST","VIC","146.319351","-38.437946","Unassigned","","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.45","146.38","20504109409","20504109409","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","219.884262084961","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20994","3870","GRAND RIDGE","VIC","146.3992787","-38.47229711","Unassigned","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.4431454","146.3184541","20504109409","20504109409","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","377.203796386719","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8693","3870","JOHNSTONES HILL","VIC","146.319351","-38.437946","Unassigned","","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.3804","146.291","20504109415","20504109415","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","219.884262084961","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8694","3870","MIRBOO EAST","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.3950602","146.1498411","20503109008","20503109008","205031090","Leongatha","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Gippsland","219.884262084961","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8695","3871","ALLAMBEE RESERVE","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.3022517","146.0528724","20501107819","20501107819","205011078","Trafalgar (Vic.)","20501","Baw Baw","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8696","3871","ALLAMBEE SOUTH","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.3485607","146.1086461","20503109012","20503109012","205031090","Leongatha","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"20995","3871","BAROMI","VIC","146.1775109","-38.40304542","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.4024468","146.1770148","20503109024","20503109024","205031090","Leongatha","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8697","3871","DARLIMURLA","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.4148139","146.2122654","20503109001","20503109001","205031090","Leongatha","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8698","3871","DELBURN","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.3188255","146.2264351","20501107817","20501107817","205011078","Trafalgar (Vic.)","20501","Baw Baw","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8699","3871","DOLLAR","VIC","146.158866","-38.42207","Victoria Country 3","","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.5573","146.176","20503108710","20503108710","205031087","Foster","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8700","3871","LIMONITE","VIC","146.158866","-38.42207","Victoria Country 3","","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.4187","146.237","20504109409","20504109409","205041094","Churchill","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8701","3871","MIRBOO","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.3950602","146.1498411","20503109008","20503109008","205031090","Leongatha","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8702","3871","MIRBOO NORTH","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.3950602","146.1498411","20503109008","20503109008","205031090","Leongatha","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8703","3871","TARWIN EAST","VIC","146.158866","-38.42207","Victoria Country 3","","Updated 6-Feb-2020","20504","Latrobe Valley","205","Latrobe - Gippsland","R3","-38.405","146.181","20503109024","20503109024","205031090","Leongatha","20503","Gippsland - South West","205","Latrobe - Gippsland","2","2","5","5","Monash","171.858917236328","V2","PHN204","Gippsland","South Gippsland","Monash","Rural"
"8704","3873","GORMANDALE","VIC","146.708775","-38.298267","GORMANDALE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.3016024","146.6738329","20505110206","20505110206","205051102","Rosedale","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8705","3874","CARRAJUNG SOUTH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.3871131","146.7991439","20505110406","20505110406","205051104","Yarram","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","58.785530090332","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8706","3874","CHERRILONG","VIC","146.836248","-38.514438","Victoria Country 3","","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.58","146.88","20505110411","20505110411","205051104","Yarram","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","58.785530090332","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8707","3874","MCLOUGHLINS BEACH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.608611","146.903889","20505110407","20505110407","205051104","Yarram","20505","Wellington","205","Latrobe - Gippsland","3","4","5","6","Gippsland","58.785530090332","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8708","3874","WOODSIDE","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.5206202","146.8950786","20505110411","20505110411","205051104","Yarram","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","58.785530090332","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8709","3874","WOODSIDE BEACH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.5452519","146.9745677","20505110411","20505110411","205051104","Yarram","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","58.785530090332","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8710","3874","WOODSIDE NORTH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.4219075","146.8226797","20505110406","20505110406","205051104","Yarram","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","58.785530090332","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8711","3875","BAIRNSDALE","VIC","147.63201","-37.826032","BAIRNSDALE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.833333","147.616667","20502108110","20502108110","205021081","Bairnsdale","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","4","4","Gippsland","17.1043434143066","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20996","3875","BANKSIA PENINSULA","VIC","147.63201","-37.94900419","Bairnsdale","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9518","147.674","20502108604","20502108604","205021086","Paynesville","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","26.2286338806152","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8712","3875","BENGWORDEN","VIC","147.63201","-37.826032","BAIRNSDALE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9749719","147.4629594","20502108601","20502108601","205021086","Paynesville","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","17.1043434143066","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
